id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated,total
06227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12228,0,0,0,0,0,0,0,2,0,0,0,1,1,3
12227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12226,1,0,0,0,0,0,0,2,1,0,0,0,1,3
03231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03229,0,0,1,0,0,0,0,3,2,0,0,0,2,3
05227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05224,1,0,2,1,1,1,0,7,5,0,1,0,7,9
05223,0,1,0,0,1,0,0,1,0,1,0,0,2,3
05225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05226,0,0,0,1,1,0,0,0,1,0,0,0,2,2
05222,0,0,0,0,0,0,0,0,1,0,0,0,0,1
05221,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44225,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44222,0,0,0,0,0,0,0,2,0,0,0,0,0,2
44221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07222,0,0,0,0,0,2,0,7,1,0,0,0,2,7
02228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12225,0,0,0,0,0,0,0,0,1,0,0,0,0,1
02231,0,0,0,1,0,0,0,2,0,0,0,0,1,2
02224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06129,0,0,0,0,0,0,0,2,0,0,0,0,1,2
06128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06125,0,0,0,0,0,0,0,1,1,0,0,0,2,2
06121,0,0,0,0,0,0,0,0,0,0,0,1,1,1
06122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05129,0,0,1,0,1,0,0,0,0,1,0,0,2,3
05127,0,0,0,1,1,0,0,3,2,1,0,0,3,6
05123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07123,0,0,0,0,0,0,0,3,0,0,0,0,1,3
07122,0,0,0,0,0,1,0,1,0,0,0,0,1,2
10125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07121,0,0,0,0,0,0,0,1,0,0,0,0,1,1
01121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02129,0,0,0,0,0,0,0,3,0,0,0,0,0,3
12125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
