id,climate,energy,environment,resources,sustainability,dedicated
1036243-124,0,0,0,0,0,0
1035983-83d,0,0,0,0,0,0
1035983-ab5,0,0,0,0,0,0
1035983-cfb,0,0,0,0,0,0
1036148,0,0,0,0,0,0
1036010-ccb,0,0,0,0,0,0
1036010-034,0,0,0,0,0,0
1036010-2fe,0,0,0,0,0,0
1036446-b9a,0,0,0,0,0,0
1036446-658,0,0,0,0,0,0
1036016-6d8,0,0,0,0,0,0
1036016-367,0,0,0,0,0,0
1036016-3ae,0,0,0,0,0,0
1036016-004,0,0,0,0,0,0
1035995-775,0,0,0,0,0,0
1035995-60e,0,0,0,0,0,0
1035995-ddf,0,0,0,0,0,0
1036444-609,0,0,0,0,0,0
1036444-6be,0,0,0,0,0,0
1036444-f69,0,0,0,0,0,0
1036210-33d,0,0,0,0,0,0
1036210-143,0,0,0,0,0,0
1036210-51f,0,0,0,0,0,0
1036210-e4f,0,0,0,0,0,0
1036271-2a1,0,0,0,0,0,0
1036271-126,0,0,0,0,0,0
1036271-be4,0,0,0,0,0,0
1036271-c76,0,0,0,0,0,0
1036445-8de,0,0,0,0,0,0
1036445-3eb,0,0,0,0,0,0
1036243-ad6,0,0,0,0,0,0
1036243-342,0,0,0,0,0,0
1036243-683,0,0,0,0,0,0
1036243-d50,0,0,0,0,0,0
1035983-f6c,0,0,0,0,0,0
1035983-e0f,0,0,0,0,0,0
1035983-26c,0,0,0,0,0,0
1036010-8c1,0,0,0,0,0,0
1036010-13f,0,0,0,0,0,0
1036010-9a8,0,0,0,0,0,0
1036446-bc4,0,0,0,0,0,0
1036446-b7e,0,0,0,0,0,0
1052071-415,0,0,0,0,0,0
1052071-726,0,0,0,0,0,0
10596077-4b4,0,0,0,0,0,0
10596077-773,0,0,0,0,0,0
10596079,0,0,0,0,0,0
1052090-dd7,0,0,0,0,0,0
1052090-e3d,0,0,0,0,0,0
10596082,0,0,0,0,0,0
1035073,0,0,0,0,0,0
1035352,0,0,0,0,0,0
1038223-9a5,0,0,0,0,0,0
1038223-765,0,0,0,0,0,0
1035074,0,0,0,0,0,0
1035075,0,0,0,0,0,0
1051987,0,0,0,0,0,0
1055720,0,0,0,0,0,0
10589700-2e7,0,0,0,0,0,0
10589700-c93,0,0,0,0,0,0
10595971,0,0,0,0,0,0
10589733,0,0,0,0,0,0
1041674,0,0,0,0,0,0
1035121-0fd,0,0,0,0,0,0
1035121-b6d,0,0,0,0,0,0
1041936-dcb,0,0,0,0,0,0
1041936-f75,0,0,0,0,0,0
1022345,0,0,0,0,0,0
1035080,0,0,0,0,0,0
AAF1390,0,0,0,0,0,0
1022346,0,0,0,0,0,0
1022611,0,0,0,0,0,0
1044642,0,0,0,0,0,0
1022616,0,0,0,0,0,0
10595972,0,0,0,0,0,0
1025190,0,0,0,0,0,0
1041884-c26,0,0,0,0,0,0
1041886-670,0,0,0,0,0,0
1041886-21f,0,0,0,0,0,0
10599971-325,0,0,0,0,0,0
1041884-308,0,0,0,0,0,0
10589120-97d,0,0,0,0,0,0
10589120-e0a,0,0,0,0,0,0
10596100,0,0,0,0,0,0
10599971-411,0,0,0,0,0,0
1035474,0,0,0,0,0,0
1025425,0,0,0,0,0,0
1047939,0,0,0,0,0,0
1055716,0,0,0,0,0,0
1036452-8cb,0,0,0,0,0,0
1036452-4e8,0,0,0,0,0,0
AAF1150,0,0,0,0,0,0
1055789-201,0,0,0,0,0,0
1055789-8f7,0,0,0,0,0,0
1025647,0,0,0,0,0,0
1055785,0,0,0,0,0,0
1025696,0,0,0,0,0,0
1026644-fa4,0,0,0,0,0,0
1022494,0,0,0,0,0,0
1026644-36f,0,0,0,0,0,0
1020900,0,0,0,0,0,0
10596353,0,0,0,0,0,0
1044941,0,0,0,0,0,0
1041827,0,0,0,0,0,0
1052250-951,0,0,0,0,0,0
1052250-890,0,0,0,0,0,0
1016546,0,0,0,0,0,0
1052163,0,0,0,0,0,0
1036054,0,0,0,0,0,0
1052178,0,0,0,0,0,0
1035933,0,0,0,0,0,0
1055870-eba,0,0,0,0,0,0
1055870-17a,0,0,0,0,0,0
1035947,0,0,0,0,0,0
1026848,0,0,0,0,0,0
1052165,0,0,0,0,0,0
1052164,0,0,0,0,0,0
1023019,0,0,0,0,0,0
1023017,0,0,0,0,0,0
1019206,0,0,0,0,0,0
1052166,0,0,0,0,0,0
1052186-c09,0,0,0,0,0,0
1052171,0,0,0,0,0,0
1023363,0,0,0,0,0,0
1035962,0,0,0,0,0,0
1052176,0,0,0,0,0,0
1055871,0,0,0,0,0,0
1052177,0,0,0,0,0,0
1035961,0,0,0,0,0,0
1035965,0,0,0,0,0,0
1019205,0,0,0,0,0,0
1035964,0,0,0,0,0,0
1015068,0,0,0,0,0,0
1052186-aa8,0,0,0,0,0,0
1052169,0,0,0,0,0,0
10600330-f45,0,0,0,0,0,0
10600330-2b3,0,0,0,0,0,0
10600331-5fa,0,0,0,0,0,0
10600331-061,0,0,0,0,0,0
10596361-a37,0,0,0,0,0,0
10596361-0e8,0,0,0,0,0,0
1031645,0,0,0,0,0,0
10593050,0,0,0,0,0,0
1041389,0,0,0,0,0,0
1031646,0,0,0,0,0,0
1031717,0,0,0,0,0,0
1038186,0,0,0,0,0,0
1037390,0,0,0,0,0,0
AAF1782,0,0,0,0,0,0
1031659,0,0,0,0,0,0
1035368,0,0,0,0,0,0
1035464,0,0,0,0,0,0
10596254-1ac,0,0,0,0,0,0
10596254-717,0,0,0,0,0,0
1047995-96d,0,0,0,0,0,0
1047995-f60,0,0,0,0,0,0
10589721,0,0,0,0,0,0
10600332,0,0,0,0,0,0
1047724,0,0,0,0,0,0
1046895,0,0,0,0,0,0
1046896,0,0,0,0,0,0
10596501-181,0,0,0,0,0,0
10596501-cd9,0,0,0,0,0,0
1046886,0,0,0,0,0,0
10596503,0,0,0,0,0,0
1046900-f97,0,0,0,0,0,0
1046900-ea9,0,0,0,0,0,0
10606824,0,0,0,0,0,0
10596504,0,0,0,0,0,0
10596510,0,0,0,0,0,0
1036052,0,0,0,0,0,0
1036158,0,0,0,0,0,0
1036152,0,0,0,0,0,0
1036163,0,0,0,0,0,0
1036159,0,0,0,0,0,0
1036166,0,0,0,0,0,0
1036160,0,0,0,0,0,0
1055423,0,0,0,0,0,0
1036165,0,0,0,0,0,0
1036156,0,0,0,0,0,0
1036167,0,0,0,0,0,0
1036164,0,0,0,0,0,0
1036162,0,0,0,0,0,0
1055554,0,0,0,0,0,0
1036137,0,0,0,0,0,0
AAF1411,0,0,0,0,0,0
1055330,0,0,0,0,0,0
1055317,0,0,0,0,0,0
1055524,0,0,0,0,0,0
1022522,0,0,0,0,0,0
1055321,0,0,0,0,0,0
AAF1819,0,0,0,0,0,0
1035861-5ae,0,0,0,0,0,0
1035861-601,0,0,0,0,0,0
1035861-def,0,0,0,0,0,0
1035863-cce,0,0,0,0,0,0
1035863-37f,0,0,0,0,0,0
1035863-ffe,0,0,0,0,0,0
1035863-682,0,0,0,0,0,0
1035863-7ce,0,0,0,0,0,0
1036019-6be,0,0,0,0,0,0
1036019-904,0,0,0,0,0,0
1036019-22e,0,0,0,0,0,0
1035868-5ad,0,0,0,0,0,0
1035868-681,0,0,0,0,0,0
1035868-559,0,0,0,0,0,0
1036104-4d9,0,0,0,0,0,0
1036104-214,0,0,0,0,0,0
1036104-3ad,0,0,0,0,0,0
1036104-c2e,0,0,0,0,0,0
1036104-e57,0,0,0,0,0,0
1036104-264,0,0,0,0,0,0
1047534-ffd,0,0,0,0,0,0
1047534-434,0,0,0,0,0,0
1047534-592,0,0,0,0,0,0
1047534-a77,0,0,0,0,0,0
1035895-cf3,0,0,0,0,0,0
1035895-a8d,0,0,0,0,0,0
1035895-148,0,0,0,0,0,0
1035895-ecd,0,0,0,0,0,0
1035895-d06,0,0,0,0,0,0
1035896-19e,0,0,0,0,0,0
1035896-d7b,0,0,0,0,0,0
1035896-764,0,0,0,0,0,0
1035897-b77,0,0,0,0,0,0
1035897-241,0,0,0,0,0,0
1035897-230,0,0,0,0,0,0
1035898-9f1,0,0,0,0,0,0
1035898-a4b,0,0,0,0,0,0
1035898-fee,0,0,0,0,0,0
1035898-514,0,0,0,0,0,0
1035898-39e,0,0,0,0,0,0
1036277-06d,0,0,0,0,0,0
1036277-62e,0,0,0,0,0,0
1052207,0,0,0,0,0,0
10592967,0,0,0,0,0,0
1041555,0,0,0,0,0,0
1052211,0,0,0,0,0,0
10600244,0,0,0,0,0,0
1052210,0,0,0,0,0,0
10606775,0,0,0,0,0,0
1027835,0,0,0,0,0,0
1027841,0,0,0,0,0,0
1041554,0,0,0,0,0,0
1052205,0,0,0,0,0,0
1037991,0,0,0,0,0,0
10600493,0,0,0,0,0,0
1052270,0,0,0,0,0,0
1052271,0,0,0,0,0,0
10592884,0,0,0,0,0,0
1048064,0,0,0,0,0,0
1056002,0,0,0,0,0,0
1055999,0,0,0,0,0,0
1055998,0,0,0,0,0,0
1027817,0,0,0,0,0,0
1038535,0,0,0,0,0,0
1035404,0,0,0,0,0,0
10593147,0,0,0,0,0,0
10589849,0,0,0,0,0,0
AAF1538,0,0,0,0,0,0
AAF1692,0,0,0,0,0,0
10589843,0,0,0,0,0,0
98150,0,0,0,0,0,0
1022531,0,0,0,0,0,0
1012749,0,0,0,0,0,0
1022505,0,0,0,0,0,0
1010518,0,0,0,0,0,0
1036226-9af,0,0,0,0,0,0
1036226-ab1,0,0,0,0,0,0
1043980,0,0,0,0,0,0
1010521,0,0,0,0,0,0
1022487,0,0,0,0,0,0
1018210,0,0,0,0,0,0
1022472,0,0,0,0,0,0
1044034,0,0,0,0,0,0
1034965,0,0,0,0,0,0
AAF1220,0,0,0,0,0,0
1035861-9f5,0,0,0,0,0,0
1035861-717,0,0,0,0,0,0
1035861-e9a,0,0,0,0,0,0
1036287-161,0,0,0,0,0,0
1036287-7fd,0,0,0,0,0,0
1036287-5ed,0,0,0,0,0,0
1036287-763,0,0,0,0,0,0
1036089-f7f,0,0,0,0,0,0
1035986-c0c,0,0,0,0,0,0
1036089-ae6,0,0,0,0,0,0
1035986-e53,0,0,0,0,0,0
1035986-b55,0,0,0,0,0,0
1036089-703,0,0,0,0,0,0
1036306-af4,0,0,0,0,0,0
1036306-834,0,0,0,0,0,0
1036306-7ab,0,0,0,0,0,0
1036306-d9f,0,0,0,0,0,0
1036269-964,0,0,0,0,0,0
1036269-1c3,0,0,0,0,0,0
1036530-bc5,0,0,0,0,0,0
1036530-cb6,0,0,0,0,0,0
1036530-ddd,0,0,0,0,0,0
1036530-97c,0,0,0,0,0,0
1036530-50f,0,0,0,0,0,0
1036530-0dc,0,0,0,0,0,0
1036295-bc8,0,0,0,0,0,0
1036295-d97,0,0,0,0,0,0
1036295-f82,0,0,0,0,0,0
1036295-457,0,0,0,0,0,0
1036025-355,0,0,0,0,0,0
1036025-02a,0,0,0,0,0,0
1036025-5db,0,0,0,0,0,0
1036235-b46,0,0,0,0,0,0
1036235-962,0,0,0,0,0,0
1036235-966,0,0,0,0,0,0
1036235-f3f,0,0,0,0,0,0
1036301-128,0,0,0,0,0,0
1036301-760,0,0,0,0,0,0
1036523-c5c,0,0,0,0,0,0
1036523-dd4,0,0,0,0,0,0
1036523-74e,0,0,0,0,0,0
1036523-a9d,0,0,0,0,0,0
1036523-149,0,0,0,0,0,0
1036523-c0a,0,0,0,0,0,0
1036524-868,0,0,0,0,0,0
1036524-f93,0,0,0,0,0,0
1036524-31e,0,0,0,0,0,0
1036525-496,0,0,0,0,0,0
1036525-138,0,0,0,0,0,0
1036525-232,0,0,0,0,0,0
1036525-f16,0,0,0,0,0,0
1036298-469,0,0,0,0,0,0
1036298-bde,0,0,0,0,0,0
1036298-00a,0,0,0,0,0,0
1036298-0be,0,0,0,0,0,0
1036526-b5a,0,0,0,0,0,0
1036526-916,0,0,0,0,0,0
1036088-ab2,0,0,0,0,0,0
1036088-2e7,0,0,0,0,0,0
1036088-191,0,0,0,0,0,0
1036088-108,0,0,0,0,0,0
1051716-f5d,0,0,0,0,0,0
1051716-2ba,0,0,0,0,0,0
1051716-da0,0,0,0,0,0,0
1036092-6f8,0,0,0,0,0,0
1036092-5f0,0,0,0,0,0,0
1036092-537,0,0,0,0,0,0
1036224-4ae,0,0,0,0,0,0
1036224-585,0,0,0,0,0,0
1051717-83f,0,0,0,0,0,0
1051717-94d,0,0,0,0,0,0
1051717-b45,0,0,0,0,0,0
1036527-7b9,0,0,0,0,0,0
1036527-1dc,0,0,0,0,0,0
1052499-e1f,0,0,0,0,0,0
1052499-19b,0,0,0,0,0,0
1052499-880,0,0,0,0,0,0
1052499-4f5,0,0,0,0,0,0
1052499-8f8,0,0,0,0,0,0
1052499-074,0,0,0,0,0,0
1035992-2d8,0,0,0,0,0,0
1035992-a03,0,0,0,0,0,0
1035992-62a,0,0,0,0,0,0
1036217-3f3,0,0,0,0,0,0
1036217-1ad,0,0,0,0,0,0
1036217-fbe,0,0,0,0,0,0
1035994-118,0,0,0,0,0,0
1035994-d2d,0,0,0,0,0,0
1035994-a57,0,0,0,0,0,0
1035985-479,0,0,0,0,0,0
1035985-2bb,0,0,0,0,0,0
1035985-d06,0,0,0,0,0,0
1035985-9a7,0,0,0,0,0,0
1035985-53b,0,0,0,0,0,0
1036549,0,0,0,0,0,0
1036029-fbc,0,0,0,0,0,0
1036029-7b2,0,0,0,0,0,0
1036029-b0b,0,0,0,0,0,0
1036018-565,0,0,0,0,0,0
1036018-402,0,0,0,0,0,0
1036018-95d,0,0,0,0,0,0
1036018-60e,0,0,0,0,0,0
1036018-6f3,0,0,0,0,0,0
1036036-0ba,0,0,0,0,0,0
1036036-ff7,0,0,0,0,0,0
1036036-771,0,0,0,0,0,0
1036510-552,0,0,0,0,0,0
1036510-1f0,0,0,0,0,0,0
1036510-1a0,0,0,0,0,0,0
1036510-41f,0,0,0,0,0,0
1036229,0,0,0,0,0,0
1051443,0,0,0,0,0,0
1037957,0,0,0,0,0,0
10606596,0,0,0,0,0,0
10606597,0,0,0,0,0,0
1017558,0,0,0,0,0,0
1051445,0,0,0,0,0,0
10606611,0,0,0,0,0,0
1042388,0,0,0,0,0,0
10606598,0,0,0,0,0,0
10599907,0,0,0,0,0,0
10589699,0,0,0,0,0,0
1017508,0,0,0,0,0,0
1041514,0,0,0,0,0,0
10592836,0,0,0,0,0,0
1011481,0,0,0,0,0,0
1045117,0,0,0,0,0,0
10596070,0,0,0,0,0,0
10596329,0,0,0,0,0,0
10596526,0,0,0,0,0,0
1017266,0,0,0,0,0,0
1055989-7d3,0,0,0,0,0,0
1055989-c86,0,0,0,0,0,0
1056130,0,0,0,0,0,0
1036522,0,0,0,0,0,0
10592830,0,0,0,0,0,0
1018923,0,0,0,0,0,0
10596069,0,0,0,0,0,0
1013715,0,0,0,0,0,0
10600102,0,0,0,0,0,0
1047185,0,0,0,0,0,0
1048005,0,0,0,0,0,0
10606985-860,0,0,0,0,0,0
10606985-43d,0,0,0,0,0,0
1045192-155,0,0,0,0,0,0
1009299,0,0,0,0,0,0
10596543,0,0,0,0,0,0
101552,0,0,0,0,0,0
1020829,0,0,0,0,0,0
1056076-b2f,0,0,0,0,0,0
1056076-237,0,0,0,0,0,0
1056072,0,0,0,0,0,0
1017265,0,0,0,0,0,0
1013709,0,0,0,0,0,0
10596584,0,0,0,0,0,0
1045192-559,0,0,0,0,0,0
1026924,0,0,0,0,0,0
1056075,0,0,0,0,0,0
1024913,0,0,0,0,0,0
1038500,0,0,0,0,0,0
1022443,0,0,0,0,0,0
AAF1155,0,0,0,0,0,0
98437,0,0,0,0,0,0
1017453,0,0,0,0,0,0
10592936,0,0,0,0,0,0
1001651,0,0,0,0,0,0
1056032,0,0,0,0,0,0
10600027,0,0,0,0,0,0
1025306,0,0,0,0,0,0
1025305,0,0,0,0,0,0
10593018,0,0,0,0,0,0
10600138,0,0,0,0,0,0
1046265,0,0,0,0,0,0
10592994,0,0,0,0,0,0
1025304,0,0,0,0,0,0
1025307,0,0,0,0,0,0
AAF2156,0,0,0,0,0,0
1041626,0,0,0,0,0,0
1041962,0,0,0,0,0,0
1023617,0,0,0,0,0,0
1041387,0,0,0,0,0,0
1038274,0,0,0,0,0,0
1046892,0,0,0,0,0,0
1055686,0,0,0,0,0,0
1047808,0,0,0,0,0,0
1035063,0,0,0,0,0,0
1022174,0,0,0,0,0,0
10600380,0,0,0,0,0,0
1047809,0,0,0,0,0,0
1047785,0,0,0,0,0,0
1047958,0,0,0,0,0,0
1016357,0,0,0,0,0,0
1041381,0,0,0,0,0,0
1016362,0,0,0,0,0,0
1023616,0,0,0,0,0,0
10596290,0,0,0,0,0,0
1023620,0,0,0,0,0,0
1055500,0,0,0,0,0,0
1052320,0,0,0,0,0,0
10600364,0,0,0,0,0,0
1047907,0,0,0,0,0,0
1047805,0,0,0,0,0,0
1041627,0,0,0,0,0,0
1047803,0,0,0,0,0,0
AAF1034,0,0,0,0,0,0
1049582,0,0,0,0,0,0
1049666-426,0,0,0,0,0,0
1049666-860,0,0,0,0,0,0
1052121-9ed,0,0,0,0,0,0
1052121-ccc,0,0,0,0,0,0
1052121-1e0,0,0,0,0,0,0
1016805,0,0,0,0,0,0
1049594-84f,0,0,0,0,0,0
1049594-59f,0,0,0,0,0,0
1051020,0,0,0,0,0,0
AAF1757,0,0,0,0,0,0
1049595,0,0,0,0,0,0
1049597-ada,0,0,0,0,0,0
1049597-c44,0,0,0,0,0,0
1049675-3d5,0,0,0,0,0,0
1049625,0,0,0,0,0,0
1031740,0,0,0,0,0,0
1049598-18e,0,0,0,0,0,0
1049598-99a,0,0,0,0,0,0
1049598-0e2,0,0,0,0,0,0
AAF1762,0,0,0,0,0,0
1049675-815,0,0,0,0,0,0
AAF1758,0,0,0,0,0,0
AAF1765,0,0,0,0,0,0
1049584,0,0,0,0,0,0
1049655-0f5,0,0,0,0,0,0
1049655-677,0,0,0,0,0,0
1049657,0,0,0,0,0,0
1049656-46e,0,0,0,0,0,0
1049656-e5a,0,0,0,0,0,0
1049658,0,0,0,0,0,0
AAF1759,0,0,0,0,0,0
10589608-a25,0,0,0,0,0,0
10589608-c2b,0,0,0,0,0,0
AAF1432,0,0,0,0,0,0
1049659,0,0,0,0,0,0
1049674-c01,0,0,0,0,0,0
1049674-206,0,0,0,0,0,0
1049673,0,0,0,0,0,0
1049672-4d5,0,0,0,0,0,0
1049672-2bf,0,0,0,0,0,0
1049671-ad5,0,0,0,0,0,0
1049671-bc3,0,0,0,0,0,0
AAF1760,0,0,0,0,0,0
1049660-75f,0,0,0,0,0,0
1049660-b82,0,0,0,0,0,0
1047982-39f,0,0,0,0,0,0
1047982-d39,0,0,0,0,0,0
AAF1770,0,0,0,0,0,0
1049668,0,0,0,0,0,0
1049669-742,0,0,0,0,0,0
1049669-2f6,0,0,0,0,0,0
1049667-e5a,0,0,0,0,0,0
1049667-025,0,0,0,0,0,0
1049670,0,0,0,0,0,0
AAF1761,0,0,0,0,0,0
AAF1795,0,0,0,0,0,0
AAF1768,0,0,0,0,0,0
AAF1148,0,0,0,0,0,0
AAF2268,0,0,0,0,0,0
1023573,0,0,0,0,0,0
99794,0,0,0,0,0,0
AAF2143,0,0,0,0,0,0
AAF1359,0,0,0,0,0,0
AAF1360,0,0,0,0,0,0
AAF1891,0,0,0,0,0,0
AAF2144,0,0,0,0,0,0
AAF2042,0,0,0,0,0,0
AAF2145,0,0,0,0,0,0
AAF2292,0,0,0,0,0,0
1008609,0,0,0,0,0,0
10596099,0,0,0,0,0,0
1044914,0,0,0,0,0,0
1056303-17e,0,0,0,0,0,0
10589591,0,0,0,0,0,0
10589622,0,0,0,0,0,0
AAF2043,0,0,0,0,0,0
AAF2044,0,0,0,0,0,0
AAF2065,0,0,0,0,0,0
AAF2064,0,0,0,0,0,0
1044856,0,0,0,0,0,0
99779,0,0,0,0,0,0
1056303-cf1,0,0,0,0,0,0
10596178,0,0,0,0,0,0
10589628,0,0,0,0,0,0
10589636,0,0,0,0,0,0
10589653,0,0,0,0,0,0
AAF1010,0,0,0,0,0,0
1044895,0,0,0,0,0,0
1012228,0,0,0,0,0,0
10589626,0,0,0,0,0,0
1022516,0,0,0,0,0,0
10592738,0,0,0,0,0,0
1020939,0,0,0,0,0,0
1048004,0,0,0,0,0,0
1042007,0,0,0,0,0,0
1025783,0,0,0,0,0,0
10606754,0,0,0,0,0,0
1027029,0,0,0,0,0,0
1017482,0,0,0,0,0,0
1036024,0,0,0,0,0,0
1021268,0,0,0,0,0,0
1021422,0,0,0,0,0,0
1023962,0,0,0,0,0,0
1038063,0,0,0,0,0,0
1025967,0,0,0,0,0,0
1036027,0,0,0,0,0,0
98422,0,0,0,0,0,0
1024479,0,0,0,0,0,0
1009307,0,0,0,0,0,0
10592539,0,0,0,0,0,0
1009308,0,0,0,0,0,0
1044234,0,0,0,0,0,0
1026792,0,0,0,0,0,0
1035599,0,0,0,0,0,0
1036296-ef1,0,0,0,0,0,0
1007334,0,0,0,0,0,0
1026600,0,0,0,0,0,0
1026354,0,0,0,0,0,0
1036296-58f,0,0,0,0,0,0
1007336,0,0,0,0,0,0
1036300-696,0,0,0,0,0,0
1036300-4b7,0,0,0,0,0,0
1026599,0,0,0,0,0,0
1025928,0,0,0,0,0,0
1026548,0,0,0,0,0,0
1036461-fcc,0,0,0,0,0,0
1036461-6e8,0,0,0,0,0,0
1025854,0,0,0,0,0,0
1036466,0,0,0,0,0,0
1020340,0,0,0,0,0,0
1036465,0,0,0,0,0,0
1025639,0,0,0,0,0,0
1040347-5f7,0,0,0,0,0,0
1040347-2c1,0,0,0,0,0,0
1025846,0,0,0,0,0,0
1036463,0,0,0,0,0,0
1026605,0,0,0,0,0,0
AAF1039,0,0,0,0,0,0
1017530,0,0,0,0,0,0
1017479,0,0,0,0,0,0
1047597,0,0,0,0,0,0
1017220,0,0,0,0,0,0
10596610,0,0,0,0,0,0
1044293,0,0,0,0,0,0
1035874,0,0,0,0,0,0
1044214-f47,0,0,0,0,0,0
1044214-df0,0,0,0,0,0,0
1023146,0,0,0,0,0,0
1035624,0,0,0,0,0,0
1031621-dd7,0,0,0,0,0,0
1035742,0,0,0,0,0,0
1031621-554,0,0,0,0,0,0
1044215-871,0,0,0,0,0,0
1044215-45b,0,0,0,0,0,0
1044291-cff,0,0,0,0,0,0
1044291-603,0,0,0,0,0,0
1025984,0,0,0,0,0,0
1044286-28d,0,0,0,0,0,0
1044286-c86,0,0,0,0,0,0
10596642-c11,0,0,0,0,0,0
10596642-8fd,0,0,0,0,0,0
1044285-0eb,0,0,0,0,0,0
1044285-9dd,0,0,0,0,0,0
10600448-131,0,0,0,0,0,0
10600448-7f3,0,0,0,0,0,0
1044292-522,0,0,0,0,0,0
1044292-ad9,0,0,0,0,0,0
1035573,0,0,0,0,0,0
1035795,0,0,0,0,0,0
1044287,0,0,0,0,0,0
1044294,0,0,0,0,0,0
1044295,0,0,0,0,0,0
1026090,0,0,0,0,0,0
1035727,0,0,0,0,0,0
AAF1421,0,0,0,0,0,0
AAF1422,0,0,0,0,0,0
1035740,0,0,0,0,0,0
1044317,0,0,0,0,0,0
1044289,0,0,0,0,0,0
1044288,0,0,0,0,0,0
1025834,0,0,0,0,0,0
10593157,0,0,0,0,0,0
1025974,0,0,0,0,0,0
1044297,0,0,0,0,0,0
10595828,0,0,0,0,0,0
1023812,0,0,0,0,0,0
10589898,0,0,0,0,0,0
1035876,0,0,0,0,0,0
1031456,0,0,0,0,0,0
1031457,0,0,0,0,0,0
1031470,0,0,0,0,0,0
1044298,0,0,0,0,0,0
1035776,0,0,0,0,0,0
1035705,0,0,0,0,0,0
1035941,0,0,0,0,0,0
1031972,0,0,0,0,0,0
1025143,0,0,0,0,0,0
1055600,0,0,0,0,0,0
1035804,0,0,0,0,0,0
1023222,0,0,0,0,0,0
1044299,0,0,0,0,0,0
1044229,0,0,0,0,0,0
1023406,0,0,0,0,0,0
1035930,0,0,0,0,0,0
1035782,0,0,0,0,0,0
1044227,0,0,0,0,0,0
AAF1009,0,0,0,0,0,0
1020316,0,0,0,0,0,0
AAF1423,0,0,0,0,0,0
AAF1424,0,0,0,0,0,0
10592899,0,0,0,0,0,0
1020317,0,0,0,0,0,0
1020315,0,0,0,0,0,0
1015377,0,0,0,0,0,0
1022295,0,0,0,0,0,0
1022293,0,0,0,0,0,0
1022303,0,0,0,0,0,0
1015381,0,0,0,0,0,0
1022294,0,0,0,0,0,0
1035263,0,0,0,0,0,0
10596323,0,0,0,0,0,0
10596324,0,0,0,0,0,0
1020323,0,0,0,0,0,0
1023003,0,0,0,0,0,0
10596326,0,0,0,0,0,0
1020322,0,0,0,0,0,0
1022375,0,0,0,0,0,0
1022292,0,0,0,0,0,0
10596341,0,0,0,0,0,0
1041434-4ca,0,0,0,0,0,0
1011792,0,0,0,0,0,0
1011788,0,0,0,0,0,0
1047903,0,0,0,0,0,0
1041434-d76,0,0,0,0,0,0
1011778,0,0,0,0,0,0
1011789,0,0,0,0,0,0
1011787,0,0,0,0,0,0
1019387,0,0,0,0,0,0
1011786,0,0,0,0,0,0
1011772,0,0,0,0,0,0
1019202,0,0,0,0,0,0
1022934-020,0,0,0,0,0,0
1022934-652,0,0,0,0,0,0
1011775,0,0,0,0,0,0
1011780,0,0,0,0,0,0
1019007,0,0,0,0,0,0
1019010,0,0,0,0,0,0
AAF1102,0,0,0,0,0,0
1017055,0,0,0,0,0,0
1027185,0,0,0,0,0,0
1017110,0,0,0,0,0,0
1018181,0,0,0,0,0,0
1051446,0,0,0,0,0,0
1004167,0,0,0,0,0,0
1018186,0,0,0,0,0,0
1018211,0,0,0,0,0,0
1038113,0,0,0,0,0,0
1017194,0,0,0,0,0,0
1017237,0,0,0,0,0,0
1055895,0,0,0,0,0,0
1018653,0,0,0,0,0,0
10589476,0,0,0,0,0,0
1018209,0,0,0,0,0,0
1023621,0,0,0,0,0,0
10600202,0,0,0,0,0,0
10589437,0,0,0,0,0,0
AAF2054,0,0,0,0,0,0
1023580,0,0,0,0,0,0
1018652,0,0,0,0,0,0
10589779,0,0,0,0,0,0
AAF1301,0,0,0,0,0,0
AAF1528,0,0,0,0,0,0
10589838,0,0,0,0,0,0
10589569,0,0,0,0,0,0
10595116,0,0,0,0,0,0
10595118,0,0,0,0,0,0
10595624-8cf,0,0,0,0,0,0
10595624-8da,0,0,0,0,0,0
10595117,0,0,0,0,0,0
10595120,0,0,0,0,0,0
10600242-1b3,0,0,0,0,0,0
10600242-809,0,0,0,0,0,0
10606480-f58,0,0,0,0,0,0
10606480-af8,0,0,0,0,0,0
10595121,0,0,0,0,0,0
10595670-0db,0,0,0,0,0,0
10595670-fc9,0,0,0,0,0,0
10595625-489,0,0,0,0,0,0
10595625-d95,0,0,0,0,0,0
10595734-41e,0,0,0,0,0,0
10595734-e7e,0,0,0,0,0,0
10595735-e25,0,0,0,0,0,0
10595735-a24,0,0,0,0,0,0
AAF2018,0,0,0,0,0,0
1016319,0,0,0,0,0,0
1045004,0,0,0,0,0,0
1016320,0,0,0,0,0,0
1016321,0,0,0,0,0,0
1016325,0,0,0,0,0,0
97585,0,0,0,0,0,0
1041616-95f,0,0,0,0,0,0
1041616-502,0,0,0,0,0,0
1016326,0,0,0,0,0,0
1016327,0,0,0,0,0,0
1020493,0,0,0,0,0,0
1010062,0,0,0,0,0,0
1020291-0f4,0,0,0,0,0,0
1020291-d22,0,0,0,0,0,0
1041617,0,0,0,0,0,0
1020289,0,0,0,0,0,0
1020293,0,0,0,0,0,0
10606603,0,0,0,0,0,0
10606719-86d,0,0,0,0,0,0
10606719-c84,0,0,0,0,0,0
1017246,0,0,0,0,0,0
1017526,0,0,0,0,0,0
1056078,0,0,0,0,0,0
1017407,0,0,0,0,0,0
10592921,0,0,0,0,0,0
