id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated
051722,0,0,0,0,0,0,0,0,0,0,0,0,0
051727,0,0,0,0,0,0,0,0,0,0,0,0,0
051746,0,0,0,0,0,0,0,1,1,0,1,0,0
051891,0,0,0,0,0,0,0,0,0,0,0,0,0
052079,0,0,0,0,0,0,0,0,0,0,0,0,0
052298,0,0,0,0,0,0,0,1,0,0,1,1,0
052303,0,0,0,0,0,0,0,0,0,0,0,0,0
052331,0,0,0,0,0,0,0,1,0,0,1,0,0
052332,0,0,0,0,0,0,0,0,0,0,0,0,0
052334,0,0,0,0,0,0,0,0,0,0,0,0,0
052336,0,0,0,0,0,0,0,0,0,0,0,0,0
052338,0,0,0,0,0,0,0,0,0,0,0,0,0
052341,0,0,0,0,0,0,0,0,0,0,0,0,0
052342,0,0,0,0,0,0,0,0,0,0,0,0,0
052343,0,0,0,0,0,0,0,0,0,0,0,0,0
052344,0,0,0,0,0,0,0,0,0,0,0,0,0
052345,0,0,0,0,1,0,0,0,0,0,0,0,0
052346,0,0,0,0,0,0,0,0,0,0,0,0,0
052347,0,0,0,0,0,0,0,0,0,0,0,0,0
052348,0,0,0,0,0,0,0,0,0,0,0,0,0
052351,0,0,0,0,0,0,0,0,0,0,0,0,0
052352,0,0,0,0,0,0,0,0,0,0,0,0,0
052361,0,0,0,0,0,0,0,0,0,0,0,0,0
052362,0,0,0,0,0,0,0,0,0,0,0,0,0
052363,0,0,0,0,0,0,0,0,0,0,0,0,0
052372,0,0,0,0,0,0,0,0,0,0,0,0,0
052373,0,0,0,0,0,0,0,0,0,0,0,0,0
052374,0,0,0,0,0,0,0,0,0,0,0,0,0
052375,0,0,0,0,0,0,0,0,0,0,0,0,0
052376,0,0,0,0,0,0,0,0,0,0,0,0,0
052377,0,0,0,0,0,0,0,0,0,0,0,0,0
052378,0,0,0,0,0,0,0,0,0,0,0,0,0
052379,0,0,0,0,0,0,0,0,0,0,0,0,0
052380,0,0,0,0,0,0,0,0,0,0,0,0,0
