id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated,total
30010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30013,0,0,0,0,0,0,0,1,1,0,0,0,0,2
29868,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30870,0,0,0,0,0,0,0,2,0,0,0,0,0,2
29865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29972,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31277,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29902,0,0,0,0,0,0,0,1,0,0,0,0,1,1
31818,2,0,0,0,2,0,0,3,1,0,0,0,3,4
30862,0,1,1,0,1,0,0,5,1,0,0,0,1,6
30863,0,0,0,0,0,0,0,1,2,0,2,0,0,3
31779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28700,0,0,0,0,0,0,0,2,0,0,0,0,1,2
30017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
